gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2575012349,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,3ce85fa9-4e78-4716-b249-42e288a4d328,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,3,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.724Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012344,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,130dffe9-63ad-4005-a325-745469f5f3ec,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,5,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.724Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012282,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,48932d5c-9263-420a-ae45-2ebdc8eba152,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.718Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012257,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,8bba97f8-092f-4ef9-acbe-60ddd37d626f,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,US,100 miles southeast of Cape Hatteras,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,34.466667,-73.416667,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.715Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012224,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,efae741d-1a75-4383-a00f-e1502431b445,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.714Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012198,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,94b9247d-5010-403e-92b9-f42d78a34d1f,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,2,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.710Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012185,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,ebec5aba-6855-4917-bd54-77c235ada811,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.709Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012180,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,30b35709-ad0c-48c3-9d65-6a26b5d5a31e,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.709Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012146,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,156c9c02-56c7-4d14-b147-f9543ea1ffb4,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.706Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012097,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,15f774f8-8580-4812-bc52-ed94c23b93e7,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.706Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575012089,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,919a4102-f89a-443f-8197-7e7bc31ae199,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.702Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011982,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,ccd8ce0f-6cc0-4b5a-8c09-0a9bef1ba94d,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,2,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.692Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011932,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,89c015fa-8388-47df-a1ae-d9dba269699e,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.690Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011928,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,561fd17d-0032-468c-9b94-1ba19268b9de,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.689Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011896,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,ac246781-44aa-4ba6-822d-c1b071b4651c,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,,Only number of tow net found in jar. No station number,,PRESENT,2,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.687Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011889,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,c209d85c-e5cd-4e6e-a3a4-9e45b9d3075c,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.684Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011865,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,02e52e04-0940-416d-8cbb-748a93ae681f,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,2,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.664Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011804,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,f89b1ac8-cd5f-42fd-8633-beb5e1639eb6,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.663Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2575011766,87dbda50-7d25-47e9-a7df-e4d4951fe9e6,ab7b48bb-1ba6-4861-b9fd-565981a9debd,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)","Acropora hyacinthus (Dana, 1846)",,BM,,,PRESENT,2,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,,,,,5184675,5184675,PRESERVED_SPECIMEN,AMNH,,,,,,CC_BY_NC_4_0,American Museum of Natural History,,,,2021-03-30T11:43:42.660Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2520743369,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_064235,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-20.530001,116.629997,,,,,4.5,1.5,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,180-73,,,,CC_BY_4_0,,,,,2021-03-09T10:56:52.222Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520742855,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_063002,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,UM,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,0.19,-176.479996,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,,,,,CC_BY_4_0,,,,,2021-03-09T10:56:49.779Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520742829,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_064378,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-12.28,123.029999,,,,,15,5,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,621-86,,,,CC_BY_4_0,,,,,2021-03-09T10:56:51.799Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520742509,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_061383,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,IN,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,8.27,73.059998,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,,,,,CC_BY_4_0,,,,,2021-03-09T10:56:43.673Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520742460,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_062642,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-13.93,125.620003,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,594-85,,,,CC_BY_4_0,,,,,2021-03-09T10:56:46.676Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520741973,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_062703,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-13.93,125.620003,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,597-85,,,,CC_BY_4_0,,,,,2021-03-09T10:56:46.955Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520741196,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_060053,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-20.530001,116.629997,,,,,4.5,1.5,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,347-84,,,,CC_BY_4_0,,,,,2021-03-09T10:56:51.157Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520740743,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_060466,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,PH,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,13.15,123.760002,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,C-806,,,,CC_BY_4_0,,,,,2021-03-09T10:56:50.842Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520740730,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_060127,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-28.635,113.790001,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,,,,,CC_BY_4_0,,,,,2021-03-09T10:56:51.460Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520740600,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_060602,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Madrepora pectinata Brook, 1892",Madrepora pectinata,,ID,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-7,135,,,,,,,,,,,7995409,5184675,HUMAN_OBSERVATION,HEX,HEX,1892.6.8.154,,,,CC_BY_4_0,,,,,2021-03-09T10:56:51.022Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520740071,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_060769,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Madrepora recumbens Brook, 1892",Madrepora recumbens,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-18.5,147.300003,,,,,,,,,,,8071012,5184675,HUMAN_OBSERVATION,HEX,HEX,1892.6.8.269,,,,CC_BY_4_0,,,,,2021-03-09T10:56:50.753Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520739897,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_060149,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora conferta (Quelch, 1886)",Acropora conferta,,MH,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,11.461,162.095993,,,,,,,,,,,5720695,5184675,HUMAN_OBSERVATION,HEX,HEX,,,,,CC_BY_4_0,,,,,2021-03-09T10:56:51.467Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520739170,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_061152,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-28.635,113.790001,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,106-88,,,,CC_BY_4_0,,,,,2021-03-09T10:56:44.269Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520739054,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_060820,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,MH,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,11.496,165.369995,,,,,6,0,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,,,,,CC_BY_4_0,,,,,2021-03-09T10:56:50.621Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520737967,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_058022,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-22,113.75,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,184-77,,,,CC_BY_4_0,,,,,2021-03-09T10:56:49.074Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520737034,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_059217,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-24.75,113.169998,,,,,1.5,1.5,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,152-81,,,,CC_BY_4_0,,,,,2021-03-09T10:56:51.410Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520737028,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_057182,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-23,113.75,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,598-85,,,,CC_BY_4_0,,,,,2021-03-09T10:56:46.168Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2520736712,adb92d68-aaff-47ba-b197-d3d26f72f728,Hexacorals_Fautin_057906,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Acropora hyacinthus,,SPECIES,"Acropora hyacinthus (Dana, 1846)",Acropora hyacinthus,,AU,,,PRESENT,,1e9400fa-ce73-4737-9eaa-f25df148945c,-22,113.75,,,,,,,,,,,5184675,5184675,HUMAN_OBSERVATION,HEX,HEX,187-77,,,,CC_BY_4_0,,,,,2021-03-09T10:56:45.844Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
