gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3070659898,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/72244133,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,NZ,,Northland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-35.488857,174.739846,244,,,,,,2021-03-24T13:23:00,24,3,2021,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,72244133,,Javier,2021-03-28T08:09:09,CC_BY_NC_4_0,wnehpets,wnehpets,,,2021-04-18T11:37:02.952Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3068029444,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/71605311,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,Tasmania,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-42.971094,147.990332,8,,,,,,2021-03-20T09:55:00,20,3,2021,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,71605311,,Ben Travaglini,2021-03-20T09:40:14,CC_BY_NC_4_0,Wayne Martin,Wayne Martin,,,2021-04-18T11:50:33.302Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3061543680,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/71125207,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-32.790646,152.093455,137,,,,,,2020-11-13T11:50:00,13,11,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,71125207,,Ian Shaw,2021-03-13T20:58:54,CC_BY_NC_4_0,Joanne,Joanne,,,2021-04-18T11:37:01.821Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3061518781,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/71125219,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-32.790646,152.093455,137,,,,,,2020-11-13T12:24:00,13,11,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,71125219,,Ian Shaw,2021-03-13T20:57:28,CC_BY_NC_4_0,Joanne,Joanne,,,2021-04-18T11:50:21.498Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3058931881,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/70931381,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-34.597617,150.900504,,,,,,,2020-10-21T09:09:04,21,10,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,70931381,,Erik Schlogl,2021-03-10T09:39:03,CC_BY_NC_4_0,Erik Schlogl,Erik Schlogl,,,2021-04-18T11:49:49.886Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3044690941,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/69488722,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.739097,151.30965,,,,,,,2021-01-07T16:26:53,7,1,2021,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,69488722,,Thomas Mesaglio,2021-02-13T05:01:52,CC_BY_4_0,Tim,Tim,,,2021-04-18T11:37:08.054Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3039232894,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/69292401,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,NZ,,Northland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-35.203641,174.211313,15,,,,,,2021-01-29T13:17:00,29,1,2021,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,69292401,,benjansss,2021-02-09T04:44:03,CC_BY_NC_4_0,benjansss,benjansss,,,2021-04-18T11:50:14.509Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3039211911,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/69317311,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,NZ,,Northland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-35.223545,174.266697,31,,,,,,2021-01-27T12:57:00,27,1,2021,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,69317311,,benjansss,2021-02-09T19:40:12,CC_BY_NC_4_0,benjansss,benjansss,,,2021-04-18T11:50:07.025Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3039200951,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/68784196,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.992166,151.232161,,,,,,,2020-09-13T14:01:11,13,9,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,68784196,,Erik Schlogl,2021-01-30T01:05:45,CC_BY_NC_4_0,Erik Schlogl,Erik Schlogl,,,2021-04-18T11:50:00.991Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3032167427,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/67838169,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-36.898646,149.925592,488,,,,,,2021-01-10T09:00:00,10,1,2021,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,67838169,,libby hepburn,2021-01-10T05:01:19,CC_BY_NC_4_0,libby hepburn,libby hepburn,,,2021-04-18T11:49:56.267Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3031838199,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/67130471,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-30.938657,153.100899,100,,,,,,2020-12-23T11:19:00,23,12,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,67130471,,Ben Travaglini,2020-12-27T10:44:12,CC_BY_NC_4_0,rosiekstein,rosiekstein,,,2021-04-18T11:50:13.846Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3018068980,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/67562341,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.99183,151.229972,,,,,,,2020-10-05T07:11:14,5,10,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,67562341,,Erik Schlogl,2021-01-04T08:52:58,CC_BY_NC_4_0,Erik Schlogl,Erik Schlogl,,,2021-04-18T11:49:49.502Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3005155573,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/65807733,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.800374,151.295332,,,,,,,2020-07-05T09:52:09,5,7,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,65807733,,Erik Schlogl,2020-11-29T10:59:12,CC_BY_NC_4_0,Erik Schlogl,Erik Schlogl,,,2021-04-18T11:36:24.545Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3005149914,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/66565462,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.839962,151.253693,,,,,,,2020-08-09T10:58:15,9,8,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,66565462,,Erik Schlogl,2020-12-14T10:51:08,CC_BY_NC_4_0,Erik Schlogl,Erik Schlogl,,,2021-04-18T11:49:16.392Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2999096601,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/64914447,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,NZ,,Northland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-35.886711,174.71686,26,,,,,,2020-11-15T14:21:12,15,11,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,64914447,,Javier,2020-11-15T20:05:10,CC_BY_NC_4_0,edinatw,edinatw,,,2021-04-18T11:49:49.558Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2992705985,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/65933734,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.738902,151.310148,95,,,,,,2020-11-11T17:24:03,11,11,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,65933734,,Tim,2020-12-01T09:55:37,CC_BY_4_0,Tim,Tim,,,2021-04-18T11:36:38.803Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2992691624,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/65674663,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,Tasmania,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-41.942441,148.233246,8,,,,,,2020-03-18T18:43:00,18,3,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,65674663,,Thomas Mesaglio,2020-11-27T03:52:05,CC_BY_NC_4_0,andamooka,andamooka,,,2021-04-18T11:49:31.605Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2989804776,4d0b1b2a-3209-49ce-bb93-7503e4868019,116236,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,"(A. Agassiz, 1864)",NZ,Havre Rock,,PRESENT,1,c58ac019-b413-4613-8772-39e57acbeb8e,-31.288667,-177.087,30,,,,12.5,12.5,2016-10-22T00:00:00,22,10,2016,4876934,4876934,PRESERVED_SPECIMEN,NIWA,NIC,118012,5,Owen Anderson,,CC_BY_4_0,,,,,2021-03-30T10:28:29.649Z,,COORDINATE_ROUNDED;FOOTPRINT_WKT_INVALID;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2989802775,4d0b1b2a-3209-49ce-bb93-7503e4868019,116235,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,"(A. Agassiz, 1864)",NZ,Havre Rock,,PRESENT,1,c58ac019-b413-4613-8772-39e57acbeb8e,-31.288667,-177.087,30,,,,12.5,12.5,2016-10-22T00:00:00,22,10,2016,4876934,4876934,PRESERVED_SPECIMEN,NIWA,NIC,118012,5,Owen Anderson,,CC_BY_4_0,,,,,2021-03-30T10:28:29.629Z,,COORDINATE_ROUNDED;FOOTPRINT_WKT_INVALID;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2989760612,4d0b1b2a-3209-49ce-bb93-7503e4868019,113258,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,"(A. Agassiz, 1864)",NZ,,,PRESENT,1,c58ac019-b413-4613-8772-39e57acbeb8e,-29.245,-177.8617,200,,,,18,0,1974-07-22T00:00:00,22,7,1974,4876934,4876934,PRESERVED_SPECIMEN,NIWA,NIC,114882,,Owen Anderson,2016-09-13T00:00:00,CC_BY_4_0,,,,,2021-03-30T10:28:27.738Z,,FOOTPRINT_WKT_INVALID;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2988682604,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/65318566,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-34.59275,150.88505,,,,,,,2020-06-27T15:10:34,27,6,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,65318566,,Erik Schlogl,2020-11-21T06:55:20,CC_BY_NC_4_0,Erik Schlogl,Erik Schlogl,,,2021-04-18T11:49:25.098Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2984440666,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/64437394,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,Centrostephanus rodgersii,,SPECIES,"Centrostephanus rodgersii (A.Agassiz, 1864)",Centrostephanus rodgersii,,AU,,New South Wales,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.74214,151.317493,32,,,,,,2020-10-27T18:48:33,27,10,2020,4876934,4876934,HUMAN_OBSERVATION,iNaturalist,Observations,64437394,,Tim,2020-11-08T14:33:20,CC_BY_4_0,Tim,Tim,,,2021-04-18T11:36:10.343Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
