UTC,ML,PST
8/1/20 22:02,15.29460818,8/1/20 15:00
8/1/20 22:17,16.31321011,8/1/20 15:15
8/1/20 22:32,17.04481304,8/1/20 15:30
8/1/20 22:47,17.16754332,8/1/20 15:45
8/1/20 23:02,17.30940529,8/1/20 16:00
8/1/20 23:17,17.28927053,8/1/20 16:15
8/1/20 23:32,17.43894585,8/1/20 16:30
8/1/20 23:47,17.57388451,8/1/20 16:45
8/2/20 0:02,17.58431626,8/1/20 17:00
8/2/20 0:17,17.48314847,8/1/20 17:15
8/2/20 0:32,17.44055367,8/1/20 17:30
8/2/20 0:47,17.39230442,8/1/20 17:45
8/2/20 1:02,17.34402462,8/1/20 18:00
8/2/20 1:17,17.32228874,8/1/20 18:15
8/2/20 1:32,17.30054665,8/1/20 18:30
8/2/20 1:47,17.26590755,8/1/20 18:45
8/2/20 2:02,17.29088151,8/1/20 19:00
8/2/20 2:17,17.1530198,8/1/20 19:15
8/2/20 2:32,17.09974317,8/1/20 19:30
8/2/20 2:47,16.97932973,8/1/20 19:45
8/2/20 3:02,14.63586628,8/1/20 20:00
8/2/20 3:17,14.38345816,8/1/20 20:15
8/2/20 3:32,14.33153311,8/1/20 20:30
8/2/20 3:47,14.29801382,8/1/20 20:45
8/2/20 4:02,14.22002292,8/1/20 21:00
8/2/20 4:17,14.17553982,8/1/20 21:15
8/2/20 4:32,14.09657959,8/1/20 21:30
8/2/20 4:47,14.05706793,8/1/20 21:45
8/2/20 5:02,13.9316681,8/1/20 22:00
8/2/20 5:17,13.99397374,8/1/20 22:15
8/2/20 5:32,13.87773982,8/1/20 22:30
8/2/20 5:47,13.85413384,8/1/20 22:45
8/2/20 6:02,13.81196156,8/1/20 23:00
8/2/20 6:17,13.80858674,8/1/20 23:15
8/2/20 6:32,13.87099603,8/1/20 23:30
8/2/20 6:47,13.73430168,8/1/20 23:45
8/2/20 7:02,13.60919908,8/2/20 0:00
8/2/20 7:17,13.74105795,8/2/20 0:15
8/2/20 7:32,13.54148771,8/2/20 0:30
8/2/20 7:47,13.48727385,8/2/20 0:45
8/2/20 8:02,13.42708369,8/2/20 1:00
8/2/20 8:17,13.2734184,8/2/20 1:15
8/2/20 8:32,13.33288498,8/2/20 1:30
8/2/20 8:47,13.16881062,8/2/20 1:45
8/2/20 9:02,13.08024556,8/2/20 2:00
8/2/20 9:17,12.84126914,8/2/20 2:15
8/2/20 9:32,12.73261918,8/2/20 2:30
8/2/20 9:47,12.75059603,8/2/20 2:45
8/2/20 10:02,12.57406071,8/2/20 3:00
8/2/20 10:17,12.50882353,8/2/20 3:15
8/2/20 10:32,12.45727936,8/2/20 3:30
8/2/20 10:47,12.4013988,8/2/20 3:45
8/2/20 11:02,12.40397884,8/2/20 4:00
8/2/20 11:17,12.39709852,8/2/20 4:15
8/2/20 11:32,12.48906922,8/2/20 4:30
8/2/20 11:47,12.56633829,8/2/20 4:45
8/2/20 12:02,12.62295047,8/2/20 5:00
8/2/20 12:17,12.88570934,8/2/20 5:15
8/2/20 12:32,13.00692837,8/2/20 5:30
8/2/20 14:02,15.396266,8/2/20 7:00
8/2/20 14:17,15.26896532,8/2/20 7:15
8/2/20 14:32,15.1928122,8/2/20 7:30
8/2/20 14:47,15.37809342,8/2/20 7:45
8/2/20 15:02,15.81631089,8/2/20 8:00
8/2/20 15:17,16.23892439,8/2/20 8:15
8/2/20 15:32,16.45586236,8/2/20 8:30
8/2/20 15:47,16.42735343,8/2/20 8:45
8/2/20 16:02,16.37437975,8/2/20 9:00
8/2/20 16:17,16.42165036,8/2/20 9:15
8/2/20 16:32,16.27893347,8/2/20 9:30
8/2/20 16:47,15.00458043,8/2/20 9:45
8/2/20 17:02,13.84148468,8/2/20 10:00
8/2/20 17:17,13.59396944,8/2/20 10:15
8/2/20 17:32,13.45845652,8/2/20 10:30
8/2/20 17:47,13.51523285,8/2/20 10:45
8/2/20 18:02,13.58212199,8/2/20 11:00
8/2/20 18:17,13.71656353,8/2/20 11:15
8/2/20 18:32,13.65064165,8/2/20 11:30
8/2/20 18:47,13.55164838,8/2/20 11:45
8/2/20 19:02,13.19093523,8/2/20 12:00
8/2/20 19:17,12.83100989,8/2/20 12:15
8/2/20 19:32,12.83870446,8/2/20 12:30
8/2/20 19:47,12.84297888,8/2/20 12:45
8/2/20 20:02,12.70093493,8/2/20 13:00
8/2/20 20:17,12.52685541,8/2/20 13:15
8/2/20 20:32,12.46415401,8/2/20 13:30
8/2/20 20:47,12.44610666,8/2/20 13:45
8/2/20 21:02,12.49250514,8/2/20 14:00
8/2/20 21:17,12.46415401,8/2/20 14:15
8/2/20 21:32,12.40397884,8/2/20 14:30
8/2/20 21:47,12.32567696,8/2/20 14:45
8/2/20 22:02,12.34031116,8/2/20 15:00
8/2/20 22:17,12.18866193,8/2/20 15:15
8/2/20 22:32,12.02027246,8/2/20 15:30
8/2/20 22:47,12.13861748,8/2/20 15:45
8/2/20 23:02,12.6795189,8/2/20 16:00
8/2/20 23:17,15.59010799,8/2/20 16:15
8/2/20 23:32,17.19335607,8/2/20 16:30
8/2/20 23:47,17.45582624,8/2/20 16:45
8/3/20 0:02,17.57468701,8/2/20 17:00
8/3/20 0:17,17.43974977,8/2/20 17:15
8/3/20 0:32,17.62763289,8/2/20 17:30
8/3/20 0:47,17.8390505,8/2/20 17:45
8/3/20 1:02,17.8798253,8/2/20 18:00
8/3/20 1:17,17.80865516,8/2/20 18:15
8/3/20 1:32,17.64206632,8/2/20 18:30
8/3/20 1:47,17.57950179,8/2/20 18:45
8/3/20 2:02,17.357707,8/2/20 19:00
8/3/20 2:17,17.27154754,8/2/20 19:15
8/3/20 2:32,17.17561075,8/2/20 19:30
8/3/20 3:02,17.04319685,8/2/20 20:00
8/3/20 3:17,16.96557915,8/2/20 20:15
8/3/20 3:32,15.01122221,8/2/20 20:30
8/3/20 3:47,14.32147891,8/2/20 20:45
8/3/20 4:02,13.96114352,8/2/20 21:00
8/3/20 4:17,14.03099551,8/2/20 21:15
8/3/20 4:32,14.02510692,8/2/20 21:30
8/3/20 4:47,13.83811121,8/2/20 21:45
8/3/20 5:02,13.86425161,8/2/20 22:00
8/3/20 5:17,13.84654461,8/2/20 22:15
8/3/20 5:32,13.82883336,8/2/20 22:30
8/3/20 5:47,13.72247672,8/2/20 22:45
8/3/20 6:02,13.68276478,8/2/20 23:00
8/3/20 6:17,13.64218587,8/2/20 23:15
8/3/20 6:32,13.80268043,8/2/20 23:30
8/3/20 6:47,13.58212199,8/2/20 23:45
8/3/20 7:02,13.56857972,8/3/20 0:00
8/3/20 7:17,13.58212199,8/3/20 0:15
8/3/20 7:32,13.5778903,8/3/20 0:30
8/3/20 7:47,13.5338663,8/3/20 0:45
8/3/20 8:02,13.42284309,8/3/20 1:00
8/3/20 8:17,12.93353793,8/3/20 1:15
8/3/20 8:32,12.74289221,8/3/20 1:30
8/3/20 8:47,12.46845034,8/3/20 1:45
8/3/20 9:02,12.41515798,8/3/20 2:00
8/3/20 9:17,12.39451824,8/3/20 2:15
8/3/20 9:32,12.28778658,8/3/20 2:30
8/3/20 9:47,12.24815288,8/3/20 2:45
8/3/20 10:02,12.06607837,8/3/20 3:00
8/3/20 10:17,11.92943973,8/3/20 3:15
8/3/20 10:32,11.86708886,8/3/20 3:30
8/3/20 10:47,11.81942369,8/3/20 3:45
8/3/20 11:02,11.82462504,8/3/20 4:00
8/3/20 11:17,11.77866686,8/3/20 4:15
8/3/20 11:32,11.79861454,8/3/20 4:30
8/3/20 11:47,11.75437532,8/3/20 4:45
8/3/20 12:02,11.66407846,8/3/20 5:00
8/3/20 12:17,11.60062988,8/3/20 5:15
8/3/20 12:32,11.58758563,8/3/20 5:30
8/3/20 12:47,11.72833967,8/3/20 5:45
8/3/20 13:02,11.8722868,8/3/20 6:00
8/3/20 13:17,12.59893853,8/3/20 6:15
8/3/20 13:32,15.39709192,8/3/20 6:30
8/3/20 13:47,15.84833556,8/3/20 6:45
8/3/20 14:02,16.22340497,8/3/20 7:00
8/3/20 14:17,16.39638871,8/3/20 7:15
8/3/20 14:32,16.47214836,8/3/20 7:30
8/3/20 14:47,16.29607374,8/3/20 7:45
8/3/20 15:02,15.72179974,8/3/20 8:00
8/3/20 15:17,15.73166732,8/3/20 8:15
8/3/20 15:32,15.93038788,8/3/20 8:30
8/3/20 15:47,15.87952598,8/3/20 8:45
8/3/20 16:02,16.08522312,8/3/20 9:00
8/3/20 16:17,16.1915393,8/3/20 9:15
8/3/20 16:32,16.15966017,8/3/20 9:30
8/3/20 16:47,16.25689028,8/3/20 9:45
8/3/20 17:02,16.07294622,8/3/20 10:00
8/3/20 17:17,15.99350731,8/3/20 10:15
8/3/20 17:32,15.93202802,8/3/20 10:30
8/3/20 17:47,15.96236407,8/3/20 10:45
8/3/20 18:02,15.39709192,8/3/20 11:00
8/3/20 18:17,13.35496035,8/3/20 11:15
8/3/20 18:32,13.05297329,8/3/20 11:30
8/3/20 18:47,13.00266349,8/3/20 11:45
8/3/20 19:02,13.05212087,8/3/20 12:00
8/3/20 19:17,13.11176651,8/3/20 12:15
8/3/20 19:32,13.22325924,8/3/20 12:30
8/3/20 19:47,13.47879934,8/3/20 12:45
8/3/20 20:02,13.44489153,8/3/20 13:00
8/3/20 20:17,13.52539713,8/3/20 13:15
8/3/20 20:32,13.29296272,8/3/20 13:30
8/3/20 21:02,13.27171865,8/3/20 14:00
8/3/20 21:17,13.29211307,8/3/20 14:15
8/3/20 21:32,13.28956408,8/3/20 14:30
8/3/20 21:47,13.3507156,8/3/20 14:45
8/3/20 22:02,13.24536749,8/3/20 15:00
8/3/20 22:17,13.15263843,8/3/20 15:15
8/3/20 22:32,12.97792231,8/3/20 15:30
8/3/20 22:47,12.866911,8/3/20 15:45
8/3/20 23:02,12.77712525,8/3/20 16:00
8/3/20 23:17,12.80706605,8/3/20 16:15
8/3/20 23:32,12.77626961,8/3/20 16:30
8/3/20 23:47,12.67694855,8/3/20 16:45
8/4/20 0:02,12.55003273,8/3/20 17:00
8/4/20 0:17,12.81561832,8/3/20 17:15
8/4/20 0:32,12.43407262,8/3/20 17:30
8/4/20 0:47,13.3167488,8/3/20 17:45
8/4/20 1:02,15.54396127,8/3/20 18:00
8/4/20 1:17,16.61287615,8/3/20 18:15
8/4/20 1:32,17.2046464,8/3/20 18:30
8/4/20 1:47,17.63003865,8/3/20 18:45
8/4/20 2:02,17.52571951,8/3/20 19:00
8/4/20 2:17,17.63084056,8/3/20 19:15
8/4/20 2:32,17.28040955,8/3/20 19:30
8/4/20 2:47,17.22238496,8/3/20 19:45
8/4/20 3:02,17.23367098,8/3/20 20:00
8/4/20 3:17,17.01571631,8/3/20 20:15
8/4/20 3:32,16.85224434,8/3/20 20:30
8/4/20 3:47,16.80767363,8/3/20 20:45
8/4/20 4:02,16.76469888,8/3/20 21:00
8/4/20 4:17,16.7330604,8/3/20 21:15
8/4/20 4:32,15.44332902,8/3/20 21:30
8/4/20 4:47,14.29969014,8/3/20 21:45
8/4/20 5:02,14.12430925,8/3/20 22:00
8/4/20 5:17,13.81027417,8/3/20 22:15
8/4/20 5:32,13.52370318,8/3/20 22:30
8/4/20 5:47,13.21645537,8/3/20 22:45
8/4/20 6:02,12.9753624,8/3/20 23:00
8/4/20 6:17,12.81561832,8/3/20 23:15
8/4/20 6:32,12.70864317,8/3/20 23:30
8/4/20 6:47,12.66923698,8/3/20 23:45
8/4/20 7:02,12.64181147,8/4/20 0:00
8/4/20 7:17,12.64095425,8/4/20 0:15
8/4/20 7:32,12.64781168,8/4/20 0:30
8/4/20 7:47,12.60065393,8/4/20 0:45
8/4/20 8:02,12.54144939,8/4/20 1:00
8/4/20 8:17,12.40569882,8/4/20 1:15
8/4/20 8:32,12.38763703,8/4/20 1:30
8/4/20 8:47,12.35408185,8/4/20 1:45
8/4/20 9:02,12.30415075,8/4/20 2:00
8/4/20 9:17,12.28434103,8/4/20 2:15
8/4/20 9:32,12.17744806,8/4/20 2:30
8/4/20 9:47,12.12998566,8/4/20 2:45
8/4/20 10:02,12.07903708,8/4/20 3:00
8/4/20 10:17,12.0522532,8/4/20 3:15
8/4/20 10:32,12.01681424,8/4/20 3:30
8/4/20 10:47,12.00384445,8/4/20 3:45
8/4/20 11:02,11.57018965,8/4/20 4:00
8/4/20 11:17,11.63279568,8/4/20 4:15
8/4/20 11:32,11.57540888,8/4/20 4:30
8/4/20 11:47,11.43435759,8/4/20 4:45
8/4/20 12:02,11.29477768,8/4/20 5:00
8/4/20 12:17,11.22663478,8/4/20 5:15
8/4/20 12:32,11.1794213,8/4/20 5:30
8/4/20 12:47,11.07877121,8/4/20 5:45
8/4/20 13:02,11.10766775,8/4/20 6:00
8/4/20 13:17,11.06037648,8/4/20 6:15
8/4/20 13:32,11.04898692,8/4/20 6:30
8/4/20 13:47,11.0393482,8/4/20 6:45
8/4/20 14:02,11.09628565,8/4/20 7:00
8/4/20 14:17,10.9955196,8/4/20 7:15
8/4/20 14:32,10.98762763,8/4/20 7:30
8/4/20 14:47,10.93762508,8/4/20 7:45
8/4/20 15:02,13.99986481,8/4/20 8:00
8/4/20 15:17,14.60331863,8/4/20 8:15
8/4/20 15:32,15.49118741,8/4/20 8:30
8/4/20 15:47,15.91316431,8/4/20 8:45
8/4/20 16:02,15.94432789,8/4/20 9:00
8/4/20 16:17,16.03282775,8/4/20 9:15
8/4/20 16:32,15.89101393,8/4/20 9:30
8/4/20 16:47,15.6181118,8/4/20 9:45
8/4/20 17:02,14.7500878,8/4/20 10:00
8/4/20 17:17,13.9619855,8/4/20 10:15
8/4/20 17:32,14.56574595,8/4/20 10:30
8/4/20 17:47,14.55989961,8/4/20 10:45
8/4/20 18:02,14.9323129,8/4/20 11:00
8/4/20 18:17,15.15967797,8/4/20 11:15
8/4/20 18:32,15.57280629,8/4/20 11:30
8/4/20 18:47,15.65269035,8/4/20 11:45
8/4/20 19:02,15.34256157,8/4/20 12:00
8/4/20 19:17,14.74508906,8/4/20 12:15
8/4/20 19:32,14.15790706,8/4/20 12:30
8/4/20 19:47,13.78917853,8/4/20 12:45
8/4/20 20:02,13.61850454,8/4/20 13:00
8/4/20 20:17,13.45506551,8/4/20 13:15
8/4/20 20:32,13.40502992,8/4/20 13:30
8/4/20 20:47,13.11943172,8/4/20 13:45
8/4/20 21:02,12.94634387,8/4/20 14:00
8/4/20 21:17,12.84297888,8/4/20 14:15
8/4/20 21:32,12.56891252,8/4/20 14:30
8/4/20 21:47,12.29295461,8/4/20 14:45
8/4/20 22:02,12.21280903,8/4/20 15:00
8/4/20 22:17,12.16536965,8/4/20 15:15
8/4/20 22:32,12.12912242,8/4/20 15:30
8/4/20 22:47,12.09544814,8/4/20 15:45
8/4/20 23:02,11.98308799,8/4/20 16:00
8/4/20 23:17,11.93809535,8/4/20 16:15
8/4/20 23:32,11.85929124,8/4/20 16:30
8/4/20 23:47,11.83329314,8/4/20 16:45
8/5/20 0:02,11.76131659,8/4/20 17:00
8/5/20 0:17,11.73875505,8/4/20 17:15
8/5/20 0:32,11.71445017,8/4/20 17:30
8/5/20 0:47,11.6797148,8/4/20 17:45
8/5/20 1:02,11.78907503,8/4/20 18:00
8/5/20 1:17,14.27537974,8/4/20 18:15
8/5/20 1:32,16.11386145,8/4/20 18:30
8/5/20 1:47,16.29036075,8/4/20 18:45
8/5/20 2:02,16.01235092,8/4/20 19:00
8/5/20 2:17,15.92054632,8/4/20 19:15
8/5/20 2:32,16.09913452,8/4/20 19:30
8/5/20 2:47,16.22912302,8/4/20 19:45
8/5/20 3:02,16.23974112,8/4/20 20:00
8/5/20 3:17,16.18091442,8/4/20 20:15
8/5/20 3:32,16.17764492,8/4/20 20:30
8/5/20 3:47,16.20379691,8/4/20 20:45
8/5/20 4:02,16.16047775,8/4/20 21:00
8/5/20 4:17,16.20134555,8/4/20 21:15
8/5/20 4:32,16.1490308,8/4/20 21:30
8/5/20 4:47,16.12449577,8/4/20 21:45
8/5/20 5:02,14.35163744,8/4/20 22:00
8/5/20 5:17,13.62188805,8/4/20 22:15
8/5/20 5:32,13.76892105,8/4/20 22:30
8/5/20 5:47,13.59143086,8/4/20 22:45
8/5/20 6:02,13.26321931,8/4/20 23:00
8/5/20 6:17,13.24706785,8/4/20 23:15
8/5/20 6:32,13.13220531,8/4/20 23:30
8/5/20 6:47,13.00351649,8/4/20 23:45
8/5/20 7:02,12.85921938,8/5/20 0:00
8/5/20 7:17,12.60837273,8/5/20 0:15
8/5/20 7:32,12.52084528,8/5/20 0:30
8/5/20 7:47,12.4512635,8/5/20 0:45
8/5/20 8:02,12.43493226,8/5/20 1:00
8/5/20 8:17,12.43665151,8/5/20 1:15
8/5/20 8:32,12.519128,8/5/20 1:30
8/5/20 8:47,12.59808081,8/5/20 1:45
8/5/20 9:02,12.52685541,8/5/20 2:00
8/5/20 9:17,12.41601784,8/5/20 2:15
8/5/20 9:32,12.38419618,8/5/20 2:30
8/5/20 9:47,12.34203264,8/5/20 2:45
8/5/20 10:02,12.27400339,8/5/20 3:00
8/5/20 10:17,12.26107928,8/5/20 3:15
8/5/20 10:32,12.16795805,8/5/20 3:30
8/5/20 10:47,12.19556192,8/5/20 3:45
8/5/20 11:02,12.11789939,8/5/20 4:00
8/5/20 11:17,12.00816797,8/5/20 4:15
8/5/20 11:32,11.9121254,8/5/20 4:30
8/5/20 11:47,11.88268159,8/5/20 4:45
8/5/20 12:02,11.78473847,8/5/20 5:00
8/5/20 12:17,11.73007567,8/5/20 5:15
8/5/20 12:32,11.64322478,8/5/20 5:30
8/5/20 12:47,11.66234089,8/5/20 5:45
8/5/20 13:02,11.66842223,8/5/20 6:00
8/5/20 13:17,11.61801857,8/5/20 6:15
8/5/20 13:32,11.43958661,8/5/20 6:30
8/5/20 13:47,11.45962769,8/5/20 6:45
8/5/20 14:02,11.5336445,8/5/20 7:00
8/5/20 14:17,11.52755185,8/5/20 7:15
8/5/20 14:32,11.45178619,8/5/20 7:30
8/5/20 14:47,11.3026362,8/5/20 7:45
8/5/20 15:02,11.05336774,8/5/20 8:00
8/5/20 15:17,11.0437296,8/5/20 8:15
8/5/20 15:32,11.01393085,8/5/20 8:30
8/5/20 15:47,10.98938147,8/5/20 8:45
8/5/20 16:02,12.68123241,8/5/20 9:00
8/5/20 16:17,15.09336545,8/5/20 9:15
8/5/20 16:32,15.54643414,8/5/20 9:30
8/5/20 16:47,15.5950506,8/5/20 9:45
8/5/20 17:02,16.00333934,8/5/20 10:00
8/5/20 17:17,15.6666819,8/5/20 10:15
8/5/20 17:32,15.52582444,8/5/20 10:30
8/5/20 17:47,15.41773701,8/5/20 10:45
8/5/20 18:02,15.20026538,8/5/20 11:00
8/5/20 18:17,15.43672547,8/5/20 11:15
8/5/20 19:02,15.95252669,8/5/20 12:00
8/5/20 19:17,16.17682753,8/5/20 12:15
8/5/20 19:32,16.25362407,8/5/20 12:30
8/5/20 19:47,16.04019805,8/5/20 12:45
8/5/20 20:02,16.04511118,8/5/20 13:00
8/5/20 20:17,15.94104812,8/5/20 13:15
8/5/20 20:32,15.08092531,8/5/20 13:30
8/5/20 21:02,13.87689688,8/5/20 14:00
8/5/20 21:17,13.69206098,8/5/20 14:15
8/5/20 21:32,13.44997869,8/5/20 14:30
8/5/20 21:47,13.07768921,8/5/20 14:45
8/5/20 22:02,13.25046845,8/5/20 15:00
8/5/20 22:17,12.90279456,8/5/20 15:15
8/5/20 22:32,13.03677559,8/5/20 15:30
8/5/20 22:47,14.22589606,8/5/20 15:45
8/5/20 23:02,13.61596681,8/5/20 16:00
8/5/20 23:17,13.33967811,8/5/20 16:15
8/5/20 23:32,13.08791406,8/5/20 16:30
8/5/20 23:47,12.77626961,8/5/20 16:45
8/6/20 0:02,12.53715735,8/5/20 17:00
8/6/20 0:17,12.40311884,8/5/20 17:15
8/6/20 0:32,12.54574119,8/5/20 17:30
8/6/20 0:47,12.45985743,8/5/20 17:45
8/6/20 1:02,12.63066692,8/5/20 18:00
8/6/20 1:17,12.32223319,8/5/20 18:15
8/6/20 1:32,12.07644552,8/5/20 18:30
8/6/20 1:47,12.2205689,8/5/20 18:45
8/6/20 2:02,12.11099205,8/5/20 19:00
8/6/20 2:17,12.07212605,8/5/20 19:15
8/6/20 2:32,15.95580596,8/5/20 19:30
8/6/20 2:47,16.48924488,8/5/20 19:45
8/6/20 3:02,16.58280028,8/5/20 20:00
8/6/20 3:17,16.70384393,8/5/20 20:15
8/6/20 3:32,16.78416216,8/5/20 20:30
8/6/20 3:47,16.86277542,8/5/20 20:45
8/6/20 4:02,16.74441932,8/5/20 21:00
8/6/20 4:17,16.76226562,8/5/20 21:15
8/6/20 4:32,16.83847074,8/5/20 21:30
8/6/20 4:47,16.69653805,8/5/20 21:45
8/6/20 5:02,16.61450153,8/5/20 22:00
8/6/20 5:17,16.60149749,8/5/20 22:15
8/6/20 5:32,16.5966204,8/5/20 22:30
8/6/20 5:47,16.58686528,8/5/20 22:45
8/6/20 6:02,15.5703343,8/5/20 23:00
8/6/20 6:17,14.44120309,8/5/20 23:15
8/6/20 6:32,13.91397721,8/5/20 23:30
8/6/20 6:47,13.63457484,8/5/20 23:45
8/6/20 7:02,13.34307443,8/6/20 0:00
8/6/20 7:17,13.17051275,8/6/20 0:15
8/6/20 7:32,13.04530114,8/6/20 0:30
8/6/20 7:47,12.98730788,8/6/20 0:45
8/6/20 8:02,13.59735408,8/6/20 1:00
8/6/20 8:17,12.84212401,8/6/20 1:15
8/6/20 8:32,12.86178335,8/6/20 1:30
8/6/20 8:47,12.83357484,8/6/20 1:45
8/6/20 9:02,12.82758982,8/6/20 2:00
8/6/20 9:17,12.90194039,8/6/20 2:15
8/6/20 9:32,13.12454142,8/6/20 2:30
8/6/20 9:47,13.07257625,8/6/20 2:45
8/6/20 10:02,12.94207547,8/6/20 3:00
8/6/20 10:17,12.91133567,8/6/20 3:15
8/6/20 10:32,12.77883648,8/6/20 3:30
8/6/20 10:47,12.68294589,8/6/20 3:45
8/6/20 11:02,12.90023203,8/6/20 4:00
8/6/20 11:17,12.77626961,8/6/20 4:15
8/6/20 11:32,13.48218926,8/6/20 4:30
8/6/20 11:47,13.0597923,8/6/20 4:45
8/6/20 12:02,12.96597531,8/6/20 5:00
8/6/20 12:17,12.89596095,8/6/20 5:15
8/6/20 12:32,12.80535547,8/6/20 5:30
8/6/20 12:47,12.81561832,8/6/20 5:45
8/6/20 13:02,12.69836534,8/6/20 6:00
8/6/20 13:17,12.73347532,8/6/20 6:15
8/6/20 13:32,12.84041426,8/6/20 6:30
8/6/20 13:47,12.80450017,8/6/20 6:45
8/6/20 14:02,12.88229182,8/6/20 7:00
8/6/20 14:17,13.02313265,8/6/20 7:15
8/6/20 14:32,12.58264023,8/6/20 7:30
8/6/20 14:47,12.41085851,8/6/20 7:45
8/6/20 15:02,11.16280182,8/6/20 8:00
8/6/20 15:17,11.07526782,8/6/20 8:15
8/6/20 15:32,11.09190744,8/6/20 8:30
8/6/20 15:47,11.22051626,8/6/20 8:45
8/6/20 16:02,11.02006689,8/6/20 9:00
8/6/20 16:17,13.67853885,8/6/20 9:15
8/6/20 16:32,14.97053203,8/6/20 9:30
8/6/20 16:47,15.35413193,8/6/20 9:45
8/6/20 17:02,15.46726203,8/6/20 10:00
8/6/20 17:17,15.50520909,8/6/20 10:15
8/6/20 17:32,15.50273487,8/6/20 10:30
8/6/20 17:47,15.25324439,8/6/20 10:45
8/6/20 18:02,15.049401,8/6/20 11:00
8/6/20 18:17,15.14890619,8/6/20 11:15
8/6/20 18:32,15.2102018,8/6/20 11:30
8/6/20 18:47,15.51345591,8/6/20 11:45
8/6/20 19:02,15.41773701,8/6/20 12:00
8/6/20 19:17,15.50768323,8/6/20 12:15
8/6/20 19:32,15.6041112,8/6/20 12:30
8/6/20 19:47,15.623876,8/6/20 12:45
8/6/20 20:02,15.64198917,8/6/20 13:00
8/6/20 20:17,15.59752178,8/6/20 13:15
8/6/20 20:32,15.26979265,8/6/20 13:30
8/6/20 20:47,13.88532586,8/6/20 13:45
8/6/20 21:02,13.19944293,8/6/20 14:00
8/6/20 21:17,12.94549021,8/6/20 14:15
8/6/20 21:32,13.01972152,8/6/20 14:30
8/6/20 21:47,12.92670718,8/6/20 14:45
8/6/20 22:02,13.00181048,8/6/20 15:00
8/6/20 22:17,12.81903894,8/6/20 15:15
8/6/20 22:32,12.97621571,8/6/20 15:30
8/6/20 22:47,12.77969208,8/6/20 15:45
8/6/20 23:02,12.65895362,8/6/20 16:00
8/6/20 23:17,12.26883402,8/6/20 16:15
8/6/20 23:32,13.27001886,8/6/20 16:30
