"","UTC","degree_Celsius"
"883040",2020-01-26 11:31:49,13.1236898304
"883041",2020-01-26 11:36:53,13.1364626745
"883042",2020-01-26 11:42:16,13.145828017
"883043",2020-01-26 11:46:49,13.1364626745
"883044",2020-01-26 11:51:49,13.1262445767
"883045",2020-01-26 11:56:49,13.1194317226
"883046",2020-01-26 12:01:49,13.1517871596
"883047",2020-01-26 12:06:49,13.1917860469
"883048",2020-01-26 12:11:49,13.2011443488
"883049",2020-01-26 12:16:49,13.2011443488
"883050",2020-01-26 12:21:49,13.1892335761
"883051",2020-01-26 12:26:49,13.2036964064
"883052",2020-01-26 12:31:49,13.2156048384
"883053",2020-01-26 12:36:49,13.2190068936
"883054",2020-01-26 12:41:49,13.2258105322
"883055",2020-01-26 12:46:49,13.3294881839
"883056",2020-01-26 12:51:49,13.2343141961
"883057",2020-01-26 12:56:49,13.1977414677
"883058",2020-01-26 13:01:49,13.1917860469
"883059",2020-01-26 13:06:49,13.1909352331
"883060",2020-01-26 13:11:49,13.2002936433
"883061",2020-01-26 13:16:49,13.1577458193
"883062",2020-01-26 13:21:49,13.2019950445
"883063",2020-01-26 13:26:49,13.3532624751
"883064",2020-01-26 13:31:49,13.30995356
"883065",2020-01-26 13:36:49,13.3982428196
"883066",2020-01-26 13:41:49,13.4143611662
"883067",2020-01-26 13:46:50,13.4194504382
"883068",2020-01-26 13:51:49,13.3982428196
"883069",2020-01-26 13:56:49,13.3829695549
"883070",2020-01-26 14:01:48,13.3778777631
"883071",2020-01-26 14:06:49,13.3736343346
"883072",2020-01-26 14:11:49,13.367693124
"883073",2020-01-26 14:16:49,13.3821209473
"883074",2020-01-26 14:21:49,13.4423478155
"883075",2020-01-26 14:26:49,13.3940005636
"883076",2020-01-26 14:31:49,13.3914550927
"883077",2020-01-26 14:36:49,13.3940005636
"883078",2020-01-26 14:41:49,13.3846667406
"883079",2020-01-26 14:46:49,13.4007880561
"883080",2020-01-26 14:51:48,13.4067265993
"883081",2020-01-26 14:56:49,13.4075749236
"883082",2020-01-26 15:01:48,13.4143611662
"883083",2020-01-26 15:06:49,13.410968123
"883084",2020-01-26 15:11:49,13.4016364487
"883085",2020-01-26 15:16:49,13.4050299215
"883086",2020-01-26 15:21:49,13.4186022506
"883087",2020-01-26 15:26:49,13.4287798578
"883088",2020-01-26 15:31:48,13.4398040137
"883089",2020-01-26 15:36:48,13.4423478155
"883090",2020-01-26 15:41:48,13.4457394149
"883091",2020-01-26 15:46:48,13.447435156
"883092",2020-01-26 15:51:48,13.4542177308
"883093",2020-01-26 15:56:48,13.4677810089
"883094",2020-01-26 16:01:49,13.5093030387
"883095",2020-01-26 16:06:48,13.5177740515
"883096",2020-01-26 16:11:48,13.5093030387
"883097",2020-01-26 16:16:48,13.5220091932
"883098",2020-01-26 16:21:48,13.5245501615
"883099",2020-01-26 16:26:48,13.5364068569
"883100",2020-01-26 16:31:48,13.4525221456
"883101",2020-01-26 16:36:48,13.4516743384
"883102",2020-01-26 16:41:49,13.4525221456
"883103",2020-01-26 16:46:48,13.4542177308
"883104",2020-01-26 16:51:48,13.4999838011
"883105",2020-01-26 16:56:49,13.4864264443
"883106",2020-01-26 17:01:48,13.4567610354
"883107",2020-01-26 17:06:48,13.4542177308
"883108",2020-01-26 17:11:49,13.4499786947
"883109",2020-01-26 17:16:48,13.453369943
"883110",2020-01-26 17:21:49,13.4643904232
"883111",2020-01-26 17:26:48,13.4601519719
"883112",2020-01-26 17:31:49,13.4601519719
"883113",2020-01-26 17:36:48,13.4643904232
"883114",2020-01-26 17:41:48,13.4737141588
"883115",2020-01-26 17:46:49,13.4542177308
"883116",2020-01-26 17:51:49,13.5160799268
"883117",2020-01-26 17:56:48,13.5203151657
"883118",2020-01-26 18:01:48,13.5313256493
"883119",2020-01-26 18:06:48,13.5313256493
"883120",2020-01-26 18:11:48,13.5313256493
"883121",2020-01-26 18:16:48,13.5372536908
"883122",2020-01-26 18:21:48,13.5423344902
"883123",2020-01-26 18:26:48,13.5482616474
"883124",2020-01-26 18:31:50,13.5584213809
"883125",2020-01-26 18:36:48,13.5093030387
"883126",2020-01-26 18:41:48,13.5245501615
"883127",2020-01-26 18:46:48,13.5279379832
"883128",2020-01-26 18:51:48,13.5253971315
"883129",2020-01-26 18:56:48,13.5338662968
"883130",2020-01-26 19:01:48,13.5262440918
"883131",2020-01-26 19:06:48,13.5296318357
"883132",2020-01-26 19:11:49,13.5431812561
"883133",2020-01-26 19:16:48,13.5414877146
"883134",2020-01-26 19:21:48,13.5465682225
"883135",2020-01-26 19:26:48,13.4982892677
"883136",2020-01-26 19:31:48,13.4762567912
"883137",2020-01-26 19:36:48,13.4186022506
"883138",2020-01-26 19:41:48,13.3549603452
"883139",2020-01-26 19:46:48,13.3388289991
"883140",2020-01-26 19:51:49,13.3192968526
"883141",2020-01-26 19:56:48,13.30995356
"883142",2020-01-26 20:01:49,13.2997595251
"883143",2020-01-26 20:06:49,13.2725685308
"883144",2020-01-26 20:11:49,13.2419666537
"883145",2020-01-26 20:16:48,13.1951892035
"883146",2020-01-26 20:21:48,13.1594482049
"883147",2020-01-26 20:26:48,13.1637039964
"883148",2020-01-26 20:31:49,13.2334638739
"883149",2020-01-26 20:36:48,13.2317632001
"883150",2020-01-26 20:41:48,13.1466793527
"883151",2020-01-26 20:46:49,13.1347597568
"883152",2020-01-26 20:51:48,13.1279476916
"883153",2020-01-26 20:56:48,13.0879140579
"883154",2020-01-26 21:01:48,13.0529732866
"883155",2020-01-26 21:06:49,13.0921739915
"883156",2020-01-26 21:11:48,13.1032486636
"883157",2020-01-26 21:16:48,12.9787755929
"883158",2020-01-26 21:21:48,12.9821886253
"883159",2020-01-26 21:26:49,12.9847482956
"883160",2020-01-26 21:31:48,12.9975453088
"883161",2020-01-26 21:36:48,13.0273963391
"883162",2020-01-26 21:41:48,13.0853579793
"883163",2020-01-26 21:46:48,13.0998412499
"883164",2020-01-26 21:51:48,13.0563828737
"883165",2020-01-26 21:56:48,13.0018104845
"883166",2020-01-26 22:01:48,12.9762157144
"883167",2020-01-26 22:06:48,12.9983983637
"883168",2020-01-26 22:11:48,12.9087734428
"883169",2020-01-26 22:16:48,12.8463982306
"883170",2020-01-26 22:21:48,12.9019403894
"883171",2020-01-26 22:26:48,12.8669110011
"883172",2020-01-26 22:31:48,12.6606676098
"883173",2020-01-26 22:36:48,12.7565873409
"883174",2020-01-26 22:41:48,12.7146379088
"883175",2020-01-26 22:46:48,12.7035044357
"883176",2020-01-26 22:51:48,12.690656018
"883177",2020-01-26 22:56:48,12.5113997832
"883178",2020-01-26 23:01:48,12.3446147808
"883179",2020-01-26 23:06:48,12.3162062106
"883180",2020-01-26 23:11:48,12.6143756783
"883181",2020-01-26 23:16:48,12.7950911926
"883182",2020-01-26 23:21:48,12.9420754719
"883183",2020-01-26 23:26:48,12.9395143137
"883184",2020-01-26 23:31:48,12.9915736468
"883185",2020-01-26 23:36:48,13.1322053063
"883186",2020-01-26 23:41:49,13.4525221456
"883187",2020-01-26 23:46:48,13.5067615452
"883188",2020-01-26 23:51:48,13.4321720814
"883189",2020-01-26 23:56:48,13.2181563946
"883190",2020-01-27 00:01:48,13.1219866169
"883191",2020-01-27 00:06:48,13.3277897266
"883192",2020-01-27 00:11:48,13.354111415
"883193",2020-01-27 00:16:48,13.3710881601
"883194",2020-01-27 00:21:48,13.3753317353
"883195",2020-01-27 00:26:48,13.2691689504
"883196",2020-01-27 00:31:48,13.1926368508
"883197",2020-01-27 00:36:48,13.2105014607
"883198",2020-01-27 00:41:48,13.2870149968
"883199",2020-01-27 00:46:48,13.4050299215
"883200",2020-01-27 00:51:48,13.4669333771
"883201",2020-01-27 00:56:48,13.4838841625
"883202",2020-01-27 01:01:48,13.4542177308
"883203",2020-01-27 01:06:48,13.5025255281
"883204",2020-01-27 01:11:48,13.5406409292
"883205",2020-01-27 01:16:48,13.5804293404
"883206",2020-01-27 01:21:48,13.5575747899
"883207",2020-01-27 01:26:48,13.5804293404
"883208",2020-01-27 01:31:48,13.5770439276
"883209",2020-01-27 01:36:48,13.5973540763
"883210",2020-01-27 01:41:48,13.583814598
"883211",2020-01-27 01:46:48,13.5812756694
"883212",2020-01-27 01:51:48,13.5965079316
"883213",2020-01-27 01:56:48,13.6252714112
"883214",2020-01-27 02:01:48,13.612583022
"883215",2020-01-27 02:06:48,13.6032768173
"883216",2020-01-27 02:11:48,13.6015846541
"883217",2020-01-27 02:16:48,13.6024307405
"883218",2020-01-27 02:21:48,13.6168127273
"883219",2020-01-27 02:26:48,13.6091990833
"883220",2020-01-27 02:31:48,13.6058149895
"883221",2020-01-27 02:36:48,13.6083530744
"883222",2020-01-27 02:41:48,13.5922770629
"883223",2020-01-27 02:46:48,13.5863534394
"883224",2020-01-27 02:51:48,13.6371119412
"883225",2020-01-27 02:56:48,13.5795830018
"883226",2020-01-27 03:01:48,13.5812756694
"883227",2020-01-27 03:06:48,13.5753511629
"883228",2020-01-27 03:11:49,13.6700862691
"883229",2020-01-27 03:17:10,13.5855071686
"883230",2020-01-27 03:21:49,13.5804293404
"883231",2020-01-27 03:27:10,13.5795830018
"883232",2020-01-27 03:32:10,13.5770439276
"883233",2020-01-27 03:36:49,13.5778902953
"883234",2020-01-27 03:41:49,13.5888921934
"883235",2020-01-27 03:46:49,13.5956617773
"883236",2020-01-27 03:52:10,13.5956617773
"883237",2020-01-27 03:56:49,13.5939694395
"883238",2020-01-27 04:02:10,13.5880459517
"883239",2020-01-27 04:07:10,13.5804293404
"883240",2020-01-27 04:11:49,13.5728119432
"883241",2020-01-27 04:17:10,13.570272636
"883242",2020-01-27 04:21:49,13.5685797161
"883243",2020-01-27 04:26:49,13.5575747899
"883244",2020-01-27 04:31:49,13.5508017119
"883245",2020-01-27 04:36:49,13.538100515
"883246",2020-01-27 04:41:49,13.5321725415
"883247",2020-01-27 04:46:49,13.5296318357
"883248",2020-01-27 04:51:49,13.5262440918
"883249",2020-01-27 04:56:49,13.4838841625
"883250",2020-01-27 05:01:49,13.4720190218
"883251",2020-01-27 05:06:49,13.4669333771
"883252",2020-01-27 05:11:49,13.4728665951
"883253",2020-01-27 05:17:10,13.4601519719
"883254",2020-01-27 05:21:49,13.4389560602
"883255",2020-01-27 05:26:49,13.4406519574
"883256",2020-01-27 05:31:50,13.397394388
"883257",2020-01-27 05:36:49,13.1934876448
"883258",2020-01-27 05:41:49,13.0930259486
"883259",2020-01-27 05:46:49,13.0521208651
"883260",2020-01-27 05:51:49,12.9847482956
"883261",2020-01-27 05:56:49,12.9787755929
"883262",2020-01-27 06:01:49,12.9600010785
"883263",2020-01-27 06:06:49,12.9497584106
"883264",2020-01-27 06:11:49,12.9156058601
"883265",2020-01-27 06:16:49,12.9258532937
"883266",2020-01-27 06:21:49,12.9395143137
"883267",2020-01-27 06:26:49,12.9480511604
"883268",2020-01-27 06:31:49,12.9437828611
"883269",2020-01-27 06:36:49,12.9326841215
"883270",2020-01-27 06:41:49,12.926707182
"883271",2020-01-27 06:46:49,12.9249993956
"883272",2020-01-27 06:51:49,12.9437828611
"883273",2020-01-27 06:56:49,12.9190218303
"883274",2020-01-27 07:01:49,12.8489626406
"883275",2020-01-27 07:06:49,12.8455434073
"883276",2020-01-27 07:11:49,12.836139694
"883277",2020-01-27 07:16:49,12.8344297984
"883278",2020-01-27 07:21:49,12.8267347748
"883279",2020-01-27 07:26:49,12.8224594129
"883280",2020-01-27 07:31:49,12.8156183153
"883281",2020-01-27 07:36:49,12.8070660458
"883282",2020-01-27 07:41:49,12.7959466041
"883283",2020-01-27 07:46:49,12.7908139854
"883284",2020-01-27 07:51:49,12.7762696139
"883285",2020-01-27 07:56:49,12.7480281822
"883286",2020-01-27 08:01:49,12.707786741
"883287",2020-01-27 08:06:49,12.6949390743
"883288",2020-01-27 08:11:49,12.688086064
"883289",2020-01-27 08:16:49,12.6915126492
"883290",2020-01-27 08:21:49,12.6975087878
"883291",2020-01-27 08:26:49,12.6700938611
"883292",2020-01-27 08:31:49,12.6495259302
"883293",2020-01-27 08:36:49,12.5972230881
"883294",2020-01-27 08:41:49,12.5680544569
"883295",2020-01-27 08:46:49,12.5534657805
"883296",2020-01-27 08:51:49,12.5277139596
"883297",2020-01-27 08:56:49,12.5019530704
"883298",2020-01-27 09:01:55,12.4959408905
"883299",2020-01-27 09:17:10,12.4589980805
"883300",2020-01-27 09:21:49,12.4323533077
"883301",2020-01-27 09:26:49,12.5259968492
"883302",2020-01-27 09:31:49,12.6383825552
"883303",2020-01-27 09:36:49,12.4658725748
"883304",2020-01-27 09:41:50,12.4074187566
"883305",2020-01-27 09:46:49,12.3583846564
"883306",2020-01-27 09:51:49,12.3566635639
"883307",2020-01-27 09:56:49,12.329120567
"883308",2020-01-27 10:01:49,12.2731418517
"883309",2020-01-27 10:06:49,12.2136712813
"883310",2020-01-27 10:11:49,12.087674937
"883311",2020-01-27 10:16:49,11.9225144954
"883312",2020-01-27 10:21:49,11.8558253628
"883313",2020-01-27 10:26:49,11.8090198582
"883314",2020-01-27 10:31:49,11.7795342601
"883315",2020-01-27 10:36:49,11.7708597487
"883316",2020-01-27 10:41:49,11.6901371571
"883317",2020-01-27 10:46:49,11.6032384523
"883318",2020-01-27 10:51:49,11.6154105347
"883319",2020-01-27 10:56:49,11.6119330052
"883320",2020-01-27 11:01:49,11.635403097
"883321",2020-01-27 11:06:49,11.6623408857
"883322",2020-01-27 11:11:49,11.6006298834
"883323",2020-01-27 11:16:49,11.6241036297
"883324",2020-01-27 11:21:49,11.6519145401
"883325",2020-01-27 11:26:49,11.8272255789
"883326",2020-01-27 11:31:49,12.2912319765
"883327",2020-01-27 11:36:58,12.1601925773
"883328",2020-01-27 11:42:18,12.2645259306
"883329",2020-01-27 11:46:49,12.2903706436
"883330",2020-01-27 11:51:49,12.3738726646
"883331",2020-01-27 11:56:49,12.506247182
"883332",2020-01-27 12:01:49,12.5131172363
"883333",2020-01-27 12:06:49,12.5577568696
"883334",2020-01-27 12:11:49,12.5783505954
"883335",2020-01-27 12:16:49,12.56719638
"883336",2020-01-27 12:21:49,12.5337235286
"883337",2020-01-27 12:26:49,12.4804787295
"883338",2020-01-27 12:31:49,12.5251382789
"883339",2020-01-27 12:36:49,12.5045295676
"883340",2020-01-27 12:41:49,12.571486664
"883341",2020-01-27 12:46:49,12.5740607137
"883342",2020-01-27 12:51:49,12.6683800875
"883343",2020-01-27 12:56:49,12.738611953
"883344",2020-01-27 13:01:49,12.7668570122
"883345",2020-01-27 13:06:49,12.836139694
"883346",2020-01-27 13:11:50,12.851526961
"883347",2020-01-27 13:16:49,12.8284448498
"883348",2020-01-27 13:21:49,12.8797285709
"883349",2020-01-27 13:26:49,12.8985236241
"883350",2020-01-27 13:31:49,12.8942524438
"883351",2020-01-27 13:36:49,12.873747317
"883352",2020-01-27 13:41:49,12.7719913084
"883353",2020-01-27 13:46:49,12.8139079412
"883354",2020-01-27 13:51:49,12.806210764
"883355",2020-01-27 13:56:49,12.8164734874
"883356",2020-01-27 14:01:48,12.8310098876
"883357",2020-01-27 14:06:49,12.851526961
"883358",2020-01-27 14:11:49,12.8446885741
"883359",2020-01-27 14:16:49,12.8429788778
"883360",2020-01-27 14:21:49,12.8181838017
"883361",2020-01-27 14:26:49,12.7865365286
"883362",2020-01-27 14:31:49,12.806210764
"883363",2020-01-27 14:36:49,12.8181838017
"883364",2020-01-27 14:41:49,12.802789537
"883365",2020-01-27 14:46:49,12.7719913084
"883366",2020-01-27 14:51:49,12.7891030326
"883367",2020-01-27 14:56:49,12.8327198629
"883368",2020-01-27 15:01:49,12.830154885
"883369",2020-01-27 15:06:49,12.8233145052
"883370",2020-01-27 15:11:50,12.8284448498
"883371",2020-01-27 15:16:49,12.8352847511
"883372",2020-01-27 15:21:49,12.7908139854
"883373",2020-01-27 15:26:49,12.7985127788
"883374",2020-01-27 15:31:49,12.8233145052
"883375",2020-01-27 15:36:48,12.8053554722
"883376",2020-01-27 15:41:49,12.8643472184
"883377",2020-01-27 15:46:48,12.8429788778
"883378",2020-01-27 15:51:48,12.8275898173
"883379",2020-01-27 15:56:49,12.8575100266
"883380",2020-01-27 16:01:48,12.8558006291
"883381",2020-01-27 16:06:49,12.8780196909
"883382",2020-01-27 16:11:49,12.8446885741
"883383",2020-01-27 16:16:49,12.8053554722
"883384",2020-01-27 16:21:49,12.8421240147
"883385",2020-01-27 16:26:48,12.8387044626
"883386",2020-01-27 16:31:48,12.8395593656
"883387",2020-01-27 16:36:49,12.8549459154
"883388",2020-01-27 16:41:48,12.8840005966
"883389",2020-01-27 16:46:48,12.9019403894
"883390",2020-01-27 16:51:48,12.9096275298
"883391",2020-01-27 16:56:48,12.919875798
"883392",2020-01-27 17:01:48,12.9309764741
"883393",2020-01-27 17:06:49,12.9471975204
"883394",2020-01-27 17:11:48,13.0111929992
"883395",2020-01-27 17:16:49,12.9873078766
"883396",2020-01-27 17:21:49,12.9557334739
"883397",2020-01-27 17:26:49,12.9318303028
"883398",2020-01-27 17:31:49,12.9685355437
"883399",2020-01-27 17:36:48,12.9907205125
"883400",2020-01-27 17:41:48,13.0495635412
"883401",2020-01-27 17:46:49,13.0700196404
"883402",2020-01-27 17:51:48,13.1270961391
"883403",2020-01-27 17:56:48,13.1449766715
"883404",2020-01-27 18:01:48,13.1296507671
"883405",2020-01-27 18:06:48,13.15434093
"883406",2020-01-27 18:11:48,13.1645551251
"883407",2020-01-27 18:16:49,13.1985922027
"883408",2020-01-27 18:21:48,13.2215583318
"883409",2020-01-27 18:26:49,13.2547189818
"883410",2020-01-27 18:31:48,13.2606693124
"883411",2020-01-27 18:36:48,13.2385656596
"883412",2020-01-27 18:41:48,13.2232592415
"883413",2020-01-27 18:46:48,13.244517296
"883414",2020-01-27 18:51:48,13.2394159229
"883415",2020-01-27 18:56:48,13.251318577
"883416",2020-01-27 19:01:48,13.251318577
"883417",2020-01-27 19:06:50,13.2606693124
"883418",2020-01-27 19:11:48,13.2989099585
"883419",2020-01-27 19:16:48,13.3456215753
"883420",2020-01-27 19:21:49,13.3277897266
"883421",2020-01-27 19:26:48,13.3277897266
"883422",2020-01-27 19:31:48,13.2768177856
"883423",2020-01-27 19:36:48,13.2887143946
"883424",2020-01-27 19:41:48,13.2887143946
"883425",2020-01-27 19:46:48,13.2989099585
"883426",2020-01-27 19:51:48,13.3133512581
"883427",2020-01-27 19:56:49,13.3218448177
"883428",2020-01-27 20:01:48,13.3396781053
"883429",2020-01-27 20:06:48,13.358355968
"883430",2020-01-27 20:11:48,13.3685418977
"883431",2020-01-27 20:16:48,13.3659955473
"883432",2020-01-27 20:21:48,13.3659955473
"883433",2020-01-27 20:26:48,13.3693906616
"883434",2020-01-27 20:31:48,13.3710881601
"883435",2020-01-27 20:36:48,13.380423703
"883436",2020-01-27 20:41:48,13.3956974953
"883437",2020-01-27 20:46:48,13.3982428196
"883438",2020-01-27 20:51:48,13.4050299215
"883439",2020-01-27 20:56:48,13.410968123
"883440",2020-01-27 21:01:48,13.4194504382
"883441",2020-01-27 21:06:48,13.4245393589
"883442",2020-01-27 21:11:48,13.4211467842
"883443",2020-01-27 21:16:48,13.4177540533
"883444",2020-01-27 21:21:48,13.4355641488
"883445",2020-01-27 21:26:48,13.4499786947
"883446",2020-01-27 21:31:48,13.205397729
"883447",2020-01-27 21:36:48,12.8481078472
"883448",2020-01-27 21:41:48,12.4916461737
"883449",2020-01-27 21:46:48,12.34203264
"883450",2020-01-27 21:51:48,12.1774480567
"883451",2020-01-27 21:56:48,12.1239427741
"883452",2020-01-27 22:01:48,12.2317761513
"883453",2020-01-27 22:06:48,12.2584941807
"883454",2020-01-27 22:11:48,12.0617582848
"883455",2020-01-27 22:16:48,12.0098973069
"883456",2020-01-27 22:21:48,11.9571340944
"883457",2020-01-27 22:26:48,11.9432882307
"883458",2020-01-27 22:31:48,12.0487965012
"883459",2020-01-27 22:36:48,11.940691838
"883460",2020-01-27 22:41:48,11.9164543722
"883461",2020-01-27 22:46:48,11.917320135
"883462",2020-01-27 22:51:48,11.8965389846
"883463",2020-01-27 22:56:48,11.8358933679
"883464",2020-01-27 23:01:48,11.7699922406
"883465",2020-01-27 23:06:48,11.7517721783
"883466",2020-01-27 23:11:48,11.7916768372
"883467",2020-01-27 23:16:48,11.8263587432
"883468",2020-01-27 23:21:48,11.8454267427
"883469",2020-01-27 23:26:48,11.8644897441
"883470",2020-01-27 23:31:48,11.8887445227
"883471",2020-01-27 23:36:48,11.9026007665
"883472",2020-01-27 23:41:48,11.5928036138
"883473",2020-01-27 23:46:48,11.6041079545
"883474",2020-01-27 23:51:48,11.5910643282
"883475",2020-01-27 23:56:48,11.8835477509
"883476",2020-01-28 00:01:48,12.0565738481
"883477",2020-01-28 00:06:48,12.2602175887
"883478",2020-01-28 00:11:48,12.5105410416
"883479",2020-01-28 00:16:48,12.6478116751
"883480",2020-01-28 00:21:48,12.7950911926
"883481",2020-01-28 00:27:38,12.8831462114
"883482",2020-01-28 00:31:48,12.7754139728
"883483",2020-01-28 00:36:48,12.722344707
"883484",2020-01-28 00:41:48,12.680375661
"883485",2020-01-28 00:46:48,12.6632385259
"883486",2020-01-28 00:51:48,12.6606676098
"883487",2020-01-28 00:56:48,12.656382549
"883488",2020-01-28 01:01:48,12.8130527392
"883489",2020-01-28 01:06:48,12.9215837036
"883490",2020-01-28 01:11:48,13.0384807761
"883491",2020-01-28 01:16:48,13.0930259486
"883492",2020-01-28 01:21:48,13.0964336782
"883493",2020-01-28 01:26:48,13.1160250588
"883494",2020-01-28 01:31:48,13.1202833639
"883495",2020-01-28 01:36:48,13.1594482049
"883496",2020-01-28 01:41:48,13.2717186504
"883497",2020-01-28 01:46:48,13.205397729
"883498",2020-01-28 01:51:48,13.1977414677
"883499",2020-01-28 01:56:48,13.236014811
"883500",2020-01-28 02:01:48,13.2717186504
"883501",2020-01-28 02:06:48,13.304856719
"883502",2020-01-28 02:11:48,13.3371307571
"883503",2020-01-28 02:16:48,13.3456215753
"883504",2020-01-28 02:21:48,13.3727856195
"883505",2020-01-28 02:26:48,13.3532624751
"883506",2020-01-28 02:31:48,13.3659955473
"883507",2020-01-28 02:36:48,13.3999396537
"883508",2020-01-28 02:41:48,13.410968123
"883509",2020-01-28 02:46:48,13.4219949425
"883510",2020-01-28 02:51:48,13.437260124
"883511",2020-01-28 02:56:48,13.4152094026
"883512",2020-01-28 03:01:48,13.3999396537
"883513",2020-01-28 03:06:48,13.4169058461
"883514",2020-01-28 03:11:48,13.4152094026
"883515",2020-01-28 03:16:48,13.4186022506
"883516",2020-01-28 03:21:48,13.4126646641
"883517",2020-01-28 03:26:48,13.3906065829
"883518",2020-01-28 03:31:48,13.3855153188
"883519",2020-01-28 03:36:48,13.3252419672
"883520",2020-01-28 03:41:48,13.2972107959
"883521",2020-01-28 03:46:48,13.3006090819
"883522",2020-01-28 03:51:48,13.2810667952
"883523",2020-01-28 03:56:48,13.3040072112
"883524",2020-01-28 04:01:48,13.3184475114
"883525",2020-01-28 04:06:48,13.3116524287
"883526",2020-01-28 04:11:48,13.3133512581
"883527",2020-01-28 04:16:48,13.2972107959
"883528",2020-01-28 04:21:48,13.2768177856
"883529",2020-01-28 04:26:48,13.2632193068
"883530",2020-01-28 04:31:48,13.2538688954
"883531",2020-01-28 04:36:48,13.2266609428
"883532",2020-01-28 04:41:48,13.2224087916
"883533",2020-01-28 04:46:48,13.2343141961
"883534",2020-01-28 04:51:48,13.2377153866
"883535",2020-01-28 04:56:48,13.236014811
"883536",2020-01-28 05:01:48,13.2496183157
"883537",2020-01-28 05:06:48,13.2615193203
"883538",2020-01-28 05:11:48,13.2487681703
"883539",2020-01-28 05:16:48,13.2241096816
"883540",2020-01-28 05:21:48,13.2036964064
"883541",2020-01-28 05:26:48,13.2343141961
"883542",2020-01-28 05:31:48,13.2258105322
"883543",2020-01-28 05:36:48,13.205397729
"883544",2020-01-28 05:41:48,13.1815756324
"883545",2020-01-28 05:46:48,13.1773208748
"883546",2020-01-28 05:51:48,13.1424225759
"883547",2020-01-28 05:56:50,13.1219866169
"883548",2020-01-28 06:01:48,13.1407197962
"883549",2020-01-28 06:06:48,13.1390169771
"883550",2020-01-28 06:11:48,13.1390169771
"883551",2020-01-28 06:16:48,13.1236898304
"883552",2020-01-28 06:21:48,13.1339082832
"883553",2020-01-28 06:26:48,13.1356112206
"883554",2020-01-28 06:31:48,13.1398683916
"883555",2020-01-28 06:36:48,13.1313538031
"883556",2020-01-28 06:41:48,13.1236898304
"883557",2020-01-28 06:46:48,13.1143216678
"883558",2020-01-28 06:51:48,13.1117665071
"883559",2020-01-28 06:56:48,13.1075077087
"883560",2020-01-28 07:01:48,13.1100630174
"883561",2020-01-28 07:06:48,13.1006931181
"883562",2020-01-28 07:11:48,13.1032486636
"883563",2020-01-28 07:16:48,13.1006931181
"883564",2020-01-28 07:21:48,13.0879140579
"883565",2020-01-28 07:26:48,13.0606446351
"883566",2020-01-28 07:31:48,13.022279881
"883567",2020-01-28 07:36:48,12.9608545697
"883568",2020-01-28 07:41:48,12.8481078472
"883569",2020-01-28 07:46:48,12.8224594129
"883570",2020-01-28 07:51:48,12.806210764
"883571",2020-01-28 07:56:48,12.7968020057
"883572",2020-01-28 08:01:48,12.7916694468
"883573",2020-01-28 08:06:48,12.7454602397
"883574",2020-01-28 08:11:48,12.7163506007
"883575",2020-01-28 08:16:48,12.690656018
"883576",2020-01-28 08:21:48,12.6340961901
"883577",2020-01-28 08:26:48,12.5912187319
"883578",2020-01-28 08:31:48,12.5560404642
"883579",2020-01-28 08:36:48,12.5259968492
"883580",2020-01-28 08:41:51,12.5122585148
"883581",2020-01-28 08:46:48,12.5174106926
"883582",2020-01-28 08:51:48,12.5182693536
"883583",2020-01-28 08:56:48,12.5139759477
"883584",2020-01-28 09:01:48,12.5268554094
"883585",2020-01-28 09:06:48,12.5431661398
"883586",2020-01-28 09:11:48,12.5586150572
"883587",2020-01-28 09:16:48,12.5577568696
"883588",2020-01-28 09:21:48,12.5689125238
"883589",2020-01-28 09:26:48,12.58778745
"883590",2020-01-28 09:31:48,12.5972230881
"883591",2020-01-28 09:36:48,12.6272374841
"883592",2020-01-28 09:41:48,12.5852138831
"883593",2020-01-28 09:46:48,12.5929343125
"883594",2020-01-28 09:51:48,12.6032269519
"883595",2020-01-28 09:56:48,12.7249134596
"883596",2020-01-28 10:01:48,12.7668570122
"883597",2020-01-28 10:06:48,12.7754139728
"883598",2020-01-28 10:11:48,12.7950911926
"883599",2020-01-28 10:16:48,12.7737026606
"883600",2020-01-28 10:21:48,12.7788364774
"883601",2020-01-28 10:26:48,12.7882475412
"883602",2020-01-28 10:31:48,12.8292998724
"883603",2020-01-28 10:36:48,12.8224594129
"883604",2020-01-28 10:41:48,12.8147631332
"883605",2020-01-28 10:46:48,12.8147631332
"883606",2020-01-28 10:51:47,12.8104870733
"883607",2020-01-28 10:56:47,12.8156183153
"883608",2020-01-28 11:01:48,12.8190389439
"883609",2020-01-28 11:06:47,12.8130527392
"883610",2020-01-28 11:11:47,12.8207491983
"883611",2020-01-28 11:16:47,12.7933803397
"883612",2020-01-28 11:21:47,12.6700938611
"883613",2020-01-28 11:26:48,12.532865049
"883614",2020-01-28 11:31:47,12.4993764824
"883615",2020-01-28 11:36:54,12.4907872001
"883616",2020-01-28 11:42:09,12.5320065593
"883617",2020-01-28 11:46:47,12.5800664777
"883618",2020-01-28 11:51:48,12.5817823197
"883619",2020-01-28 11:56:48,12.5526075325
"883620",2020-01-28 12:01:48,12.5199866454
"883621",2020-01-28 12:06:48,12.4710280214
"883622",2020-01-28 12:11:48,12.6340961901
"883623",2020-01-28 12:16:48,12.5440244986
"883624",2020-01-28 12:21:47,12.682089154
